listing_nickname,year,month,monthname,week,weekname,weekdate,avail_days,booked_days,occ_rate,ADR,building,Bldg_Name,Address,Latitude,Longitude,neighborhood,cohort
CR505,2019,6,Jun,24,2019-06-10 00:00:00,2019-06-10T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,6,Jun,24,2019-06-17 00:00:00,2019-06-17T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,6,Jun,25,2019-06-17 00:00:00,2019-06-17T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,6,Jun,25,2019-06-24 00:00:00,2019-06-24T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,6,Jun,26,2019-06-24 00:00:00,2019-06-24T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,7,Jul,26,2019-07-01 00:00:00,2019-07-01T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,7,Jul,27,2019-07-01 00:00:00,2019-07-01T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,7,Jul,27,2019-07-08 00:00:00,2019-07-08T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,7,Jul,28,2019-07-08 00:00:00,2019-07-08T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,7,Jul,28,2019-07-15 00:00:00,2019-07-15T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,7,Jul,29,2019-07-15 00:00:00,2019-07-15T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,7,Jul,29,2019-07-22 00:00:00,2019-07-22T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,7,Jul,30,2019-07-22 00:00:00,2019-07-22T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,7,Jul,30,2019-07-29 00:00:00,2019-07-29T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,7,Jul,31,2019-07-29 00:00:00,2019-07-29T07:00:00Z,2,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,8,Aug,31,2019-07-29 00:00:00,2019-07-29T07:00:00Z,4,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,8,Aug,31,2019-08-05 00:00:00,2019-08-05T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,8,Aug,32,2019-08-05 00:00:00,2019-08-05T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,8,Aug,32,2019-08-12 00:00:00,2019-08-12T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,8,Aug,33,2019-08-12 00:00:00,2019-08-12T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,8,Aug,33,2019-08-19 00:00:00,2019-08-19T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,8,Aug,34,2019-08-19 00:00:00,2019-08-19T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,8,Aug,34,2019-08-26 00:00:00,2019-08-26T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,8,Aug,35,2019-08-26 00:00:00,2019-08-26T07:00:00Z,5,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,9,Sep,35,2019-08-26 00:00:00,2019-08-26T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,9,Sep,35,2019-09-02 00:00:00,2019-09-02T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,9,Sep,36,2019-09-02 00:00:00,2019-09-02T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,9,Sep,36,2019-09-09 00:00:00,2019-09-09T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,9,Sep,37,2019-09-09 00:00:00,2019-09-09T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,9,Sep,37,2019-09-16 00:00:00,2019-09-16T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,9,Sep,38,2019-09-16 00:00:00,2019-09-16T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,9,Sep,38,2019-09-23 00:00:00,2019-09-23T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,9,Sep,39,2019-09-23 00:00:00,2019-09-23T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,9,Sep,39,2019-09-30 00:00:00,2019-09-30T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,10,Oct,40,2019-09-30 00:00:00,2019-09-30T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,10,Oct,40,2019-10-07 00:00:00,2019-10-07T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,10,Oct,41,2019-10-07 00:00:00,2019-10-07T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,10,Oct,41,2019-10-14 00:00:00,2019-10-14T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,10,Oct,42,2019-10-14 00:00:00,2019-10-14T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,10,Oct,42,2019-10-21 00:00:00,2019-10-21T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,10,Oct,43,2019-10-21 00:00:00,2019-10-21T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,10,Oct,43,2019-10-28 00:00:00,2019-10-28T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,10,Oct,44,2019-10-28 00:00:00,2019-10-28T07:00:00Z,3,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,11,Nov,44,2019-10-28 00:00:00,2019-10-28T07:00:00Z,3,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,11,Nov,44,2019-11-03 23:00:00,2019-11-04T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,11,Nov,45,2019-11-03 23:00:00,2019-11-04T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,11,Nov,45,2019-11-10 23:00:00,2019-11-11T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,11,Nov,46,2019-11-10 23:00:00,2019-11-11T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,11,Nov,46,2019-11-17 23:00:00,2019-11-18T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,11,Nov,47,2019-11-17 23:00:00,2019-11-18T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,11,Nov,47,2019-11-24 23:00:00,2019-11-25T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,11,Nov,48,2019-11-24 23:00:00,2019-11-25T07:00:00Z,5,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,12,Dec,48,2019-11-24 23:00:00,2019-11-25T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,12,Dec,48,2019-12-01 23:00:00,2019-12-02T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,12,Dec,49,2019-12-01 23:00:00,2019-12-02T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,12,Dec,49,2019-12-08 23:00:00,2019-12-09T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,12,Dec,50,2019-12-08 23:00:00,2019-12-09T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,12,Dec,50,2019-12-15 23:00:00,2019-12-16T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,12,Dec,51,2019-12-15 23:00:00,2019-12-16T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,12,Dec,51,2019-12-22 23:00:00,2019-12-23T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,12,Dec,52,2019-12-22 23:00:00,2019-12-23T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,12,Dec,52,2019-12-29 23:00:00,2019-12-30T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR505,2019,12,Dec,53,2019-12-29 23:00:00,2019-12-30T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,5,May,20,2018-05-14 00:00:00,2018-05-14T07:00:00Z,7,6,0.8571428571428571,215.66333333333333,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,5,May,21,2018-05-21 00:00:00,2018-05-21T07:00:00Z,7,5,0.7142857142857143,218.02800000000002,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,5,May,22,2018-05-28 00:00:00,2018-05-28T07:00:00Z,4,3,0.75,179.04999999999998,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,6,Jun,22,2018-05-28 00:00:00,2018-05-28T07:00:00Z,3,2,0.6666666666666666,198.62,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,6,Jun,23,2018-06-04 00:00:00,2018-06-04T07:00:00Z,7,7,1,205.84857142857143,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,6,Jun,24,2018-06-11 00:00:00,2018-06-11T07:00:00Z,7,7,1,208.315,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,6,Jun,25,2018-06-18 00:00:00,2018-06-18T07:00:00Z,7,3,0.42857142857142855,244.86833333333334,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,6,Jun,26,2018-06-25 00:00:00,2018-06-25T07:00:00Z,6,6,1,200.60833333333335,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,7,Jul,26,2018-06-25 00:00:00,2018-06-25T07:00:00Z,1,1,1,157.09,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,7,Jul,27,2018-07-02 00:00:00,2018-07-02T07:00:00Z,7,5,0.7142857142857143,227.8004,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,7,Jul,28,2018-07-09 00:00:00,2018-07-09T07:00:00Z,7,7,1,178.24685714285712,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,7,Jul,29,2018-07-16 00:00:00,2018-07-16T07:00:00Z,7,7,1,255.1732142857143,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,7,Jul,30,2018-07-23 00:00:00,2018-07-23T07:00:00Z,7,6,0.8571428571428571,210.87625,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,7,Jul,31,2018-07-30 00:00:00,2018-07-30T07:00:00Z,2,1,0.5,210.81333333333336,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,8,Aug,31,2018-07-30 00:00:00,2018-07-30T07:00:00Z,5,5,1,216.67213333333333,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,8,Aug,32,2018-08-06 00:00:00,2018-08-06T07:00:00Z,7,7,1,266.9157142857143,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,8,Aug,33,2018-08-13 00:00:00,2018-08-13T07:00:00Z,7,7,1,244.51575510204083,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,8,Aug,34,2018-08-20 00:00:00,2018-08-20T07:00:00Z,7,6,0.8571428571428571,205.1209523809524,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,8,Aug,35,2018-08-27 00:00:00,2018-08-27T07:00:00Z,5,4,0.8,234.49333333333334,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,9,Sep,35,2018-08-27 00:00:00,2018-08-27T07:00:00Z,2,2,1,234.49333333333334,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,9,Sep,36,2018-09-03 00:00:00,2018-09-03T07:00:00Z,7,7,1,193.97714285714287,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,9,Sep,37,2018-09-10 00:00:00,2018-09-10T07:00:00Z,7,3,0.42857142857142855,152.75333333333333,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,9,Sep,38,2018-09-17 00:00:00,2018-09-17T07:00:00Z,7,3,0.42857142857142855,227.68666666666664,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,9,Sep,39,2018-09-24 00:00:00,2018-09-24T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,10,Oct,40,2018-10-01 00:00:00,2018-10-01T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,10,Oct,41,2018-10-08 00:00:00,2018-10-08T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,10,Oct,42,2018-10-15 00:00:00,2018-10-15T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,10,Oct,43,2018-10-22 00:00:00,2018-10-22T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,10,Oct,44,2018-10-29 00:00:00,2018-10-29T07:00:00Z,3,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,11,Nov,44,2018-10-29 00:00:00,2018-10-29T07:00:00Z,4,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,11,Nov,45,2018-11-04 23:00:00,2018-11-05T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,11,Nov,46,2018-11-11 23:00:00,2018-11-12T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,11,Nov,47,2018-11-18 23:00:00,2018-11-19T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,11,Nov,48,2018-11-25 23:00:00,2018-11-26T07:00:00Z,5,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,12,Dec,48,2018-11-25 23:00:00,2018-11-26T07:00:00Z,2,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,12,Dec,49,2018-12-02 23:00:00,2018-12-03T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,12,Dec,50,2018-12-09 23:00:00,2018-12-10T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,12,Dec,51,2018-12-16 23:00:00,2018-12-17T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,12,Dec,52,2018-12-23 23:00:00,2018-12-24T07:00:00Z,7,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2018,12,Dec,53,2018-12-30 23:00:00,2018-12-31T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,1,Jan,1,2018-12-30 23:00:00,2018-12-31T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,1,Jan,1,2019-01-06 23:00:00,2019-01-07T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,1,Jan,2,2019-01-06 23:00:00,2019-01-07T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,1,Jan,2,2019-01-13 23:00:00,2019-01-14T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,1,Jan,3,2019-01-13 23:00:00,2019-01-14T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,1,Jan,3,2019-01-20 23:00:00,2019-01-21T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,1,Jan,4,2019-01-20 23:00:00,2019-01-21T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,1,Jan,4,2019-01-27 23:00:00,2019-01-28T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,1,Jan,5,2019-01-27 23:00:00,2019-01-28T07:00:00Z,3,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,2,Feb,5,2019-01-27 23:00:00,2019-01-28T07:00:00Z,3,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,2,Feb,5,2019-02-03 23:00:00,2019-02-04T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,2,Feb,6,2019-02-03 23:00:00,2019-02-04T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,2,Feb,6,2019-02-10 23:00:00,2019-02-11T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,2,Feb,7,2019-02-10 23:00:00,2019-02-11T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,2,Feb,7,2019-02-17 23:00:00,2019-02-18T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,2,Feb,8,2019-02-17 23:00:00,2019-02-18T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,2,Feb,8,2019-02-24 23:00:00,2019-02-25T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,2,Feb,9,2019-02-24 23:00:00,2019-02-25T07:00:00Z,3,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,3,Mar,9,2019-02-24 23:00:00,2019-02-25T07:00:00Z,3,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,3,Mar,9,2019-03-03 23:00:00,2019-03-04T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,3,Mar,10,2019-03-03 23:00:00,2019-03-04T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,3,Mar,10,2019-03-11 00:00:00,2019-03-11T07:00:00Z,1,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
CR511,2019,3,Mar,11,2019-03-11 00:00:00,2019-03-11T07:00:00Z,6,0,0,NaN,chroma,Chroma SLU,"1212 Harrison St., Seattle, WA 98109.",47.62227,-122.332504,south lake union,CHROMA
